
2024-07-08,4.813009486369518
2024-07-09,4.813225101476445
2024-07-10,4.813083371983985
2024-07-11,4.813177224441001
2024-07-12,4.813115225156666
2024-07-15,4.813156214175935
2024-07-16,4.8131291223830495
2024-07-17,4.813147030254854
2024-07-18,4.81313519334106Tanggal,Forecast_SARIMAX
2024-07-01,4.811670649884234
2024-07-02,4.811926173129869
2024-07-03,4.81347206437794
2024-07-04,4.812819198268156
2024-07-05,4.813330124694154
2024-07-19,4.813143017484582
2024-07-22,4.813137845777848
2024-07-23,4.813141264244721
2024-07-24,4.813139004659477
2024-07-25,4.813140498231353
2024-07-26,4.813139510989609
2024-07-29,4.813140163550283
2024-07-30,4.813139732211724
2024-07-31,4.813140017323838
2024-08-01,4.813139828866498
2024-08-02,4.813139953435631
2024-08-05,4.813139871096206
2024-08-06,4.813139925522056
2024-08-07,4.813139889546907
2024-08-08,4.813139913326257
2024-08-09,4.813139897608254
2024-08-12,4.813139907997757
2024-08-13,4.813139901130359
2024-08-14,4.813139905669666
2024-08-15,4.813139902669213
2024-08-16,4.813139904652494
2024-08-19,4.813139903341558
2024-08-20,4.813139904208079
2024-08-21,4.813139903635314
2024-08-22,4.813139904013908
2024-08-23,4.813139903763659
2024-08-26,4.813139903929072
2024-08-27,4.813139903819735
2024-08-28,4.813139903892006
2024-08-29,4.8131399038442355
2024-08-30,4.813139903875811
2024-09-02,4.81313990385494
2024-09-03,4.813139903868736
2024-09-04,4.813139903859617
2024-09-05,4.813139903865644
2024-09-06,4.81313990386166
2024-09-09,4.813139903864294
2024-09-10,4.813139903862553
2024-09-11,4.8131399038637035
2024-09-12,4.813139903862943
2024-09-13,4.813139903863446
2024-09-16,4.813139903863114
2024-09-17,4.813139903863333
2024-09-18,4.8131399038631875
2024-09-19,4.813139903863284
2024-09-20,4.81313990386322
2024-09-23,4.813139903863262
2024-09-24,4.8131399038632345
2024-09-25,4.813139903863253
2024-09-26,4.813139903863241
2024-09-27,4.813139903863249
2024-09-30,4.813139903863243
2024-10-01,4.813139903863247
2024-10-02,4.813139903863244
2024-10-03,4.813139903863246
2024-10-04,4.813139903863245
2024-10-07,4.813139903863246
2024-10-08,4.813139903863245
2024-10-09,4.813139903863246
2024-10-10,4.813139903863245
2024-10-11,4.813139903863246
2024-10-14,4.813139903863245
2024-10-15,4.813139903863246
2024-10-16,4.813139903863246
2024-10-17,4.813139903863246
2024-10-18,4.813139903863246
2024-10-21,4.813139903863246
2024-10-22,4.813139903863246
2024-10-23,4.813139903863246
2024-10-24,4.813139903863246
2024-10-25,4.813139903863246
2024-10-28,4.813139903863246
2024-10-29,4.813139903863246
2024-10-30,4.813139903863246
2024-10-31,4.813139903863246
2024-11-01,4.813139903863246
2024-11-04,4.813139903863246
2024-11-05,4.813139903863246
2024-11-06,4.813139903863246
2024-11-07,4.813139903863246
2024-11-08,4.813139903863246
2024-11-11,4.813139903863246
2024-11-12,4.813139903863246
2024-11-13,4.813139903863246
2024-11-14,4.813139903863246
2024-11-15,4.813139903863246
2024-11-18,4.813139903863246
2024-11-19,4.813139903863246
2024-11-20,4.813139903863246
2024-11-21,4.813139903863246
2024-11-22,4.813139903863246
2024-11-25,4.813139903863246
2024-11-26,4.813139903863246
2024-11-27,4.813139903863246
2024-11-28,4.813139903863246
2024-11-29,4.813139903863246
2024-12-02,4.813139903863246
2024-12-03,4.813139903863246
2024-12-04,4.813139903863246
2024-12-05,4.813139903863246
2024-12-06,4.813139903863246
2024-12-09,4.813139903863246
2024-12-10,4.813139903863246
2024-12-11,4.813139903863246
2024-12-12,4.813139903863246
2024-12-13,4.813139903863246
2024-12-16,4.813139903863246
2024-12-17,4.813139903863246
2024-12-18,4.813139903863246
2024-12-19,4.813139903863246
2024-12-20,4.813139903863246
2024-12-23,4.813139903863246
2024-12-24,4.813139903863246
2024-12-25,4.813139903863246
2024-12-26,4.813139903863246
2024-12-27,4.813139903863246
2024-12-30,4.813139903863246
2024-12-31,4.813139903863246
2025-01-01,4.813139903863246
2025-01-02,4.813139903863246
2025-01-03,4.813139903863246
2025-01-06,4.813139903863246
2025-01-07,4.813139903863246
2025-01-08,4.813139903863246
2025-01-09,4.813139903863246
2025-01-10,4.813139903863246
2025-01-13,4.813139903863246
2025-01-14,4.813139903863246
2025-01-15,4.813139903863246
2025-01-16,4.813139903863246
2025-01-17,4.813139903863246
2025-01-20,4.813139903863246
2025-01-21,4.813139903863246
2025-01-22,4.813139903863246
2025-01-23,4.813139903863246
2025-01-24,4.813139903863246
2025-01-27,4.813139903863246
2025-01-28,4.813139903863246
2025-01-29,4.813139903863246
2025-01-30,4.813139903863246
2025-01-31,4.813139903863246
